Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName
0	4800	36.1123	1	217204	19704	207.1	0	241	241	GC-MS
0	4801	36.1186	1	219754	20752	207.1	0	234	234	GC-MS
0	4802	36.1248	1	223028	20504	207.1	0	233	233	GC-MS
0	4803	36.1311	1	223986	21336	207.1	0	241	241	GC-MS
0	4804	36.1373	1	219185	21280	207.1	0	229	229	GC-MS
0	4805	36.1436	1	225580	20664	207.1	0	240	240	GC-MS
0	4806	36.1498	1	223427	21368	207.1	0	238	238	GC-MS
0	4807	36.1561	1	226935	22064	207.1	0	234	234	GC-MS
0	4808	36.1623	1	223942	22024	207.1	0	244	244	GC-MS
0	4809	36.1686	1	220236	20360	207.1	0	236	236	GC-MS
0	4810	36.1749	1	226600	21064	207.1	0	236	236	GC-MS
0	4811	36.1811	1	225558	20568	207.1	0	241	241	GC-MS
0	4812	36.1874	1	221591	20336	207.1	0	230	230	GC-MS
0	4813	36.1936	1	222535	21776	207.1	0	249	249	GC-MS
0	4814	36.1999	1	226277	20800	207.1	0	235	235	GC-MS
0	4815	36.2061	1	223422	22520	207.1	0	241	241	GC-MS
0	4816	36.2124	1	226552	20936	207.1	0	238	238	GC-MS
0	4817	36.2186	1	219850	21200	207.1	0	229	229	GC-MS
0	4818	36.2249	1	220104	21272	207.1	0	238	238	GC-MS
0	4819	36.2312	1	222578	22384	207.1	0	239	239	GC-MS
0	4820	36.2374	1	221250	20208	207.1	0	230	230	GC-MS
0	4821	36.2437	1	226307	19920	207.1	0	240	240	GC-MS
0	4822	36.2499	1	224597	22632	207.1	0	234	234	GC-MS
0	4823	36.2562	1	214948	21104	207.1	0	226	226	GC-MS
0	4824	36.2624	1	217591	20328	207.1	0	240	240	GC-MS
0	4825	36.2687	1	224894	21608	207.1	0	237	237	GC-MS
0	4826	36.2749	1	226517	21960	207.1	0	238	238	GC-MS
0	4827	36.2812	1	224777	19992	207.1	0	239	239	GC-MS
0	4828	36.2874	1	220875	21576	207.1	0	238	238	GC-MS
0	4829	36.2937	1	220583	21376	207.1	0	233	233	GC-MS
0	4830	36.3	1	223335	21280	207.0	0	245	245	GC-MS
0	4831	36.3062	1	223087	20816	207.1	0	239	239	GC-MS
0	4832	36.3125	1	213512	20688	207.1	0	218	218	GC-MS
0	4833	36.3187	1	216095	21016	207.1	0	234	234	GC-MS
0	4834	36.325	1	222598	21424	207.1	0	241	241	GC-MS
0	4835	36.3312	1	219256	21208	207.1	0	236	236	GC-MS
0	4836	36.3375	1	217504	21232	207.1	0	234	234	GC-MS
0	4837	36.3437	1	219135	19992	207.0	0	235	235	GC-MS
0	4838	36.35	1	216953	21072	207.1	0	239	239	GC-MS
0	4839	36.3563	1	218537	19032	207.1	0	234	234	GC-MS
0	4840	36.3625	1	209173	21432	207.1	0	222	222	GC-MS
0	4841	36.3688	1	211186	21264	207.1	0	240	240	GC-MS
0	4842	36.375	1	215615	22344	207.1	0	227	227	GC-MS
0	4843	36.3813	1	212469	21144	207.1	0	232	232	GC-MS
0	4844	36.3875	1	215035	20248	207.1	0	239	239	GC-MS
0	4845	36.3938	1	216459	21448	207.0	0	232	232	GC-MS
0	4846	36.4	1	209603	21424	207.1	0	241	241	GC-MS
0	4847	36.4063	1	217935	21096	207.1	0	242	242	GC-MS
0	4848	36.4126	1	212589	20504	207.1	0	238	238	GC-MS
0	4849	36.4188	1	213978	21688	207.1	0	229	229	GC-MS
0	4850	36.4251	1	213546	19936	207.1	0	231	231	GC-MS
0	4851	36.4313	1	209070	21784	207.1	0	233	233	GC-MS
0	4852	36.4376	1	209755	20576	207.1	0	230	230	GC-MS
0	4853	36.4438	1	209405	21104	207.1	0	233	233	GC-MS
0	4854	36.4501	1	209990	21768	207.1	0	227	227	GC-MS
0	4855	36.4563	1	209812	21840	207.1	0	236	236	GC-MS
0	4856	36.4626	1	208209	20696	207.1	0	236	236	GC-MS
0	4857	36.4689	1	203365	21456	207.0	0	226	226	GC-MS
0	4858	36.4751	1	203851	20120	207.1	0	228	228	GC-MS
0	4859	36.4814	1	203386	21616	207.1	0	225	225	GC-MS
0	4860	36.4876	1	210290	20840	207.1	0	238	238	GC-MS
0	4861	36.4939	1	210998	22016	207.1	0	231	231	GC-MS
0	4862	36.5001	1	207327	21000	207.1	0	234	234	GC-MS
0	4863	36.5064	1	209714	21056	207.1	0	234	234	GC-MS
0	4864	36.5126	1	209144	22272	207.1	0	225	225	GC-MS
0	4865	36.5189	1	204612	21536	207.1	0	227	227	GC-MS
0	4866	36.5252	1	203796	21336	207.1	0	231	231	GC-MS
0	4867	36.5314	1	209878	20928	207.1	0	239	239	GC-MS
0	4868	36.5377	1	205330	20880	207.1	0	228	228	GC-MS
0	4869	36.5439	1	212558	23088	207.1	0	233	233	GC-MS
0	4870	36.5502	1	207833	21512	207.1	0	229	229	GC-MS
0	4871	36.5564	1	200705	21800	207.1	0	219	219	GC-MS
0	4872	36.5627	1	204373	21320	207.1	0	230	230	GC-MS
0	4873	36.5689	1	201359	19576	207.1	0	216	216	GC-MS
0	4874	36.5752	1	210670	21496	207.1	0	233	233	GC-MS
0	4875	36.5814	1	205129	22296	207.1	0	228	228	GC-MS
0	4876	36.5877	1	204073	21160	207.1	0	225	225	GC-MS
0	4877	36.594	1	205243	21600	207.1	0	231	231	GC-MS
0	4878	36.6002	1	208997	21704	207.1	0	232	232	GC-MS
0	4879	36.6065	1	202347	21104	207.0	0	232	232	GC-MS
0	4880	36.6127	1	206414	21904	207.1	0	237	237	GC-MS
0	4881	36.619	1	202575	21376	207.1	0	235	235	GC-MS
0	4882	36.6252	1	203840	22064	207.1	0	227	227	GC-MS
0	4883	36.6315	1	202711	21104	207.1	0	228	228	GC-MS
0	4884	36.6377	1	201209	21744	207.1	0	231	231	GC-MS
0	4885	36.644	1	200706	20856	207.0	0	222	222	GC-MS
0	4886	36.6503	1	199391	21912	207.1	0	225	225	GC-MS
0	4887	36.6565	1	202486	21392	207.1	0	225	225	GC-MS
0	4888	36.6628	1	200228	20640	207.1	0	217	217	GC-MS
