Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName	DriftTime
0	10463	0.912	1	25742	59	2110.9	0	2410	2410	HMS	6.8357
0	10464	0.912	1	22824	47	1436.7	0	2180	2180	HMS	6.946
0	10465	0.912	1	22265	78	2116.7	0	2065	2065	HMS	7.0562
0	10466	0.912	1	19948	57	2263.4	0	1915	1915	HMS	7.1665
0	10467	0.912	1	18200	61	2882.3	0	1741	1741	HMS	7.2767
0	10468	0.912	1	16298	51	2985.6	0	1558	1558	HMS	7.387
0	10469	0.912	1	15495	61	928.82	0	1482	1482	HMS	7.4972
0	10470	0.912	1	14582	74	928.82	0	1421	1421	HMS	7.6075
0	10471	0.912	1	14169	55	928.84	0	1371	1371	HMS	7.7178
0	10472	0.912	1	13058	56	928.8	0	1241	1241	HMS	7.828
0	10473	0.912	1	12127	55	1030.7	0	1175	1175	HMS	7.9383
0	10474	0.912	1	11183	63	3419.2	0	1089	1089	HMS	8.0485
0	10475	0.912	1	11684	132	1030.7	0	1099	1099	HMS	8.1588
0	10476	0.912	1	10320	151	1030.7	0	997	997	HMS	8.269
0	10477	0.912	1	9276	61	1030.8	0	926	926	HMS	8.3793
0	10478	0.912	1	9685	98	1030.8	0	946	946	HMS	8.4895
0	10479	0.912	1	7814	63	1030.7	0	765	765	HMS	8.5998
0	10480	0.912	1	8753	47	3503.2	0	854	854	HMS	8.71
0	10481	0.912	1	7665	44	3441	0	769	769	HMS	8.8203
0	10482	0.912	1	7302	86	3484.7	0	714	714	HMS	8.9305
0	10483	0.912	1	6547	59	1150.7	0	660	660	HMS	9.0408
0	10484	0.912	1	7157	53	1150.7	0	717	717	HMS	9.151
0	10485	0.912	1	6993	58	3658	0	694	694	HMS	9.2613
0	10486	0.912	1	5383	41	3773.2	0	551	551	HMS	9.3716
0	10487	0.912	1	5313	38	4150.7	0	541	541	HMS	9.4818
0	10488	0.912	1	4528	39	3837.4	0	474	474	HMS	9.5921
0	10489	0.912	1	4786	50	3722.7	0	493	493	HMS	9.7023
0	10490	0.912	1	4675	42	3895.6	0	483	483	HMS	9.8126
0	10491	0.912	1	4501	64	3670.3	0	454	454	HMS	9.9228
0	10492	0.912	1	3843	67	3938	0	390	390	HMS	10.0331
0	10493	0.912	1	4174	59	4389.9	0	415	415	HMS	10.1433
0	10494	0.912	1	3559	42	4119.4	0	378	378	HMS	10.2536
0	10495	0.912	1	3971	36	4361.7	0	424	424	HMS	10.3638
0	10496	0.912	1	3316	64	4488.3	0	343	343	HMS	10.4741
0	10497	0.912	1	3384	45	4456.5	0	338	338	HMS	10.5843
0	10498	0.912	1	3234	35	4251.9	0	339	339	HMS	10.6946
0	10499	0.912	1	2845	35	3877.9	0	284	284	HMS	10.8049
0	10500	0.912	1	2894	44	4356.6	0	292	292	HMS	10.9151
0	10501	0.912	1	2508	35	4701.2	0	256	256	HMS	11.0254
0	10502	0.912	1	2200	25	4805.7	0	241	241	HMS	11.1356
0	10503	0.912	1	1831	50	4886	0	186	186	HMS	11.2459
0	10504	0.912	1	1921	34	4404.7	0	214	214	HMS	11.3561
0	10505	0.912	1	1754	32	4544.8	0	178	178	HMS	11.4664
0	10506	0.912	1	1484	29	4200.3	0	158	158	HMS	11.5766
0	10507	0.912	1	1188	38	4795.9	0	121	121	HMS	11.6869
0	10508	0.912	1	1168	28	4640	0	129	129	HMS	11.7971
0	10509	0.912	1	998	40	4740.5	0	102	102	HMS	11.9074
0	10510	0.912	1	857	51	4773.9	0	85	85	HMS	12.0176
0	10511	0.912	1	889	31	4687	0	96	96	HMS	12.1279
0	10512	0.912	1	659	25	4362	0	72	72	HMS	12.2381
0	10513	0.912	1	618	22	3350.9	0	67	67	HMS	12.3484
0	10514	0.912	1	422	26	4990.6	0	49	49	HMS	12.4587
0	10515	0.912	1	501	53	4504.7	0	54	54	HMS	12.5689
0	10516	0.912	1	416	27	4795.3	0	42	42	HMS	12.6792
0	10517	0.912	1	382	35	4780.7	0	41	41	HMS	12.7894
0	10518	0.912	1	306	22	4474.2	0	30	30	HMS	12.8997
0	10519	0.912	1	214	21	4738	0	22	22	HMS	13.0099
0	10520	0.912	1	206	22	4339.8	0	24	24	HMS	13.1202
0	10521	0.912	1	168	23	4491.7	0	17	17	HMS	13.2304
0	10522	0.912	1	101	20	3060	0	10	10	HMS	13.3407
0	10523	0.912	1	87	19	4699.2	0	11	11	HMS	13.4509
0	10524	0.912	1	100	23	409.74	0	10	10	HMS	13.5612
0	10525	0.912	1	144	18	1173.3	0	16	16	HMS	13.6714
0	10526	0.912	1	73	15	1631.6	0	9	9	HMS	13.7817
0	10527	0.912	1	57	15	4952.8	0	6	6	HMS	13.892
0	10528	0.912	1	15	9	1680.4	0	2	2	HMS	14.0022
0	10529	0.912	1	47	12	4801.4	0	6	6	HMS	14.1125
0	10530	0.912	1	13	9	2995.9	0	2	2	HMS	14.2227
0	10531	0.912	1	36	18	347.33	0	2	2	HMS	14.333
0	10532	0.912	1	73	18	1814.6	0	7	7	HMS	14.4432
0	10533	0.912	1	32	16	2751.4	0	3	3	HMS	14.5535
0	10534	0.912	1	13	9	377.23	0	2	2	HMS	14.6637
0	10535	0.912	1	13	9	1840.8	0	2	2	HMS	14.774
0	10539	0.912	1	77	16	83.197	0	8	8	HMS	15.215
0	10540	0.912	1	28	9	868.42	0	4	4	HMS	15.3252
0	10542	0.912	1	33	19	3151.7	0	2	2	HMS	15.5458
0	10545	0.912	1	55	27	80.699	0	6	6	HMS	15.8765
0	10546	0.912	1	14	7	3415.7	0	2	2	HMS	15.9868
0	10547	0.912	1	14	7	4989.6	0	2	2	HMS	16.097
0	10548	0.912	1	22	15	187.14	0	2	2	HMS	16.2073
0	10549	0.912	1	20	18	64.713	0	2	2	HMS	16.3175
0	10552	0.912	1	62	13	3494.2	0	8	8	HMS	16.6483
0	10553	0.912	1	52	17	1576.4	0	5	5	HMS	16.7585
0	10556	0.912	1	26	13	76.774	0	3	3	HMS	17.0893
0	10557	0.912	1	48	14	108.42	0	6	6	HMS	17.1996
0	10558	0.912	1	65	23	91.7	0	6	6	HMS	17.3098
0	10559	0.912	1	34	14	180.1	0	4	4	HMS	17.4201
0	10560	0.912	1	13	9	139.75	0	2	2	HMS	17.5303
0	10561	0.912	1	68	19	4146	0	7	7	HMS	17.6406
0	10564	0.912	1	26	13	86.861	0	3	3	HMS	17.9713
0	10565	0.912	1	50	27	166.38	0	3	3	HMS	18.0816
0	10566	0.912	1	36	14	198.28	0	4	4	HMS	18.1918
0	10569	0.912	1	44	15	204.61	0	5	5	HMS	18.5226
0	10570	0.912	1	39	23	197.52	0	4	4	HMS	18.6329
0	10571	0.912	1	15	9	148.65	0	2	2	HMS	18.7431
0	10573	0.912	1	33	18	183.19	0	4	4	HMS	18.9636
0	10574	0.912	1	28	14	185.59	0	2	2	HMS	19.0739
0	10575	0.912	1	55	15	187.2	0	5	5	HMS	19.1841
0	10576	0.912	1	16	13	141.92	0	2	2	HMS	19.2944
0	10577	0.912	1	21	13	171.17	0	2	2	HMS	19.4046
0	10579	0.912	1	55	22	191	0	5	5	HMS	19.6251
0	10580	0.912	1	38	13	3072.5	0	4	4	HMS	19.7354
0	10581	0.912	1	37	12	204.4	0	4	4	HMS	19.8456
0	10582	0.912	1	16	8	409	0	2	2	HMS	19.9559
0	10583	0.912	1	14	7	251.59	0	2	2	HMS	20.0662
0	10584	0.912	1	13	9	301.63	0	2	2	HMS	20.1764
0	10585	0.912	1	33	14	205.05	0	3	3	HMS	20.2867
0	10586	0.912	1	42	30	230.97	0	2	2	HMS	20.3969
0	10589	0.912	1	15	12	284.17	0	2	2	HMS	20.7277
0	10590	0.912	1	13	9	327.5	0	2	2	HMS	20.8379
0	10592	0.912	1	50	18	292.68	0	5	5	HMS	21.0584
0	10593	0.912	1	24	19	212.57	0	2	2	HMS	21.1687
0	10594	0.912	1	31	11	270.76	0	4	4	HMS	21.2789
0	10595	0.912	1	24	12	2835	0	2	2	HMS	21.3892
0	10600	0.912	1	20	18	299.88	0	2	2	HMS	21.9405
0	10601	0.9289	1	36	18	380.95	0	3	3	HMS	0.0
0	10607	0.9289	1	30	29	4968.3	0	2	2	HMS	0.6615
0	10611	0.9289	1	14	14	454.67	0	1	1	HMS	1.1025
0	10612	0.9289	1	16	13	486.88	0	2	2	HMS	1.2128
0	10613	0.9289	1	138	77	128.97	0	5	5	HMS	1.323
0	10614	0.9289	1	1125	671	128.97	0	12	12	HMS	1.4333
0	10615	0.9289	1	1214	493	128.97	0	36	36	HMS	1.5436
0	10616	0.9289	1	743	115	128.97	0	48	48	HMS	1.6538
0	10617	0.9289	1	1323	291	135.02	0	57	57	HMS	1.7641
0	10618	0.9289	1	2508	297	164.93	0	98	98	HMS	1.8743
0	10619	0.9289	1	11460	4047	164.93	0	157	157	HMS	1.9846
0	10620	0.9289	1	12498	4043	164.93	0	196	196	HMS	2.0948
0	10621	0.9289	1	5130	336	217.11	0	212	212	HMS	2.2051
0	10622	0.9289	1	6943	715	213.11	0	323	323	HMS	2.3153
0	10623	0.9289	1	9997	849	200.98	0	419	419	HMS	2.4256
0	10624	0.9289	1	9605	466	229.15	0	498	498	HMS	2.5358
0	10625	0.9289	1	8536	125	270.89	0	602	602	HMS	2.6461
0	10626	0.9289	1	18003	1132	245.08	0	867	867	HMS	2.7563
0	10627	0.9289	1	30574	4559	239.17	0	1055	1055	HMS	2.8666
0	10628	0.9289	1	38346	5709	239.16	0	1501	1501	HMS	2.9768
0	10629	0.9289	1	41829	1271	306.86	0	1989	1989	HMS	3.0871
0	10630	0.9289	1	58292	1914	586.84	0	2735	2735	HMS	3.1974
0	10631	0.9289	1	72088	1343	606.37	0	3602	3602	HMS	3.3076
0	10632	0.9289	1	96591	1697	643.86	0	4445	4445	HMS	3.4179
0	10633	0.9289	1	113530	1318	309.2	0	5187	5187	HMS	3.5281
0	10634	0.9289	1	129765	1663	309.2	0	5930	5930	HMS	3.6384
0	10635	0.9289	1	143921	1794	694.82	0	6272	6272	HMS	3.7486
0	10636	0.9289	1	149618	1360	754.79	0	6563	6563	HMS	3.8589
0	10637	0.9289	1	155152	2292	393.08	0	6774	6774	HMS	3.9691
0	10638	0.9289	1	145006	1559	774.33	0	6750	6750	HMS	4.0794
0	10639	0.9289	1	137643	458	862.79	0	6856	6856	HMS	4.1896
0	10640	0.9289	1	133927	559	851.82	0	6971	6971	HMS	4.2999
0	10641	0.9289	1	125362	671	862.79	0	6797	6797	HMS	4.4101
0	10642	0.9289	1	118419	568	922.78	0	6582	6582	HMS	4.5204
0	10643	0.9289	1	117578	1205	467.11	0	6596	6596	HMS	4.6307
0	10644	0.9289	1	113416	2320	467.1	0	6227	6227	HMS	4.7409
0	10645	0.9289	1	104350	1843	467.1	0	5922	5922	HMS	4.8512
0	10646	0.9289	1	89896	597	467.1	0	5730	5730	HMS	4.9614
0	10647	0.9289	1	84658	287	1019.8	0	5654	5654	HMS	5.0717
0	10648	0.9289	1	79045	340	1019.8	0	5325	5325	HMS	5.1819
0	10649	0.9289	1	73957	445	542.12	0	5037	5037	HMS	5.2922
0	10650	0.9289	1	71741	1063	541.11	0	4779	4779	HMS	5.4024
0	10651	0.9289	1	67733	684	541.11	0	4650	4650	HMS	5.5127
0	10652	0.9289	1	60896	196	541.12	0	4386	4386	HMS	5.6229
0	10653	0.9289	1	57224	531	943.72	0	4147	4147	HMS	5.7332
0	10654	0.9289	1	53548	155	1188.2	0	4020	4020	HMS	5.8434
0	10655	0.9289	1	50325	402	1423	0	3825	3825	HMS	5.9537
0	10656	0.9289	1	45683	96	1290.8	0	3630	3630	HMS	6.0639
0	10657	0.9289	1	43920	329	1074.3	0	3459	3459	HMS	6.1742
0	10658	0.9289	1	39122	100	1268.2	0	3294	3294	HMS	6.2845
0	10659	0.9289	1	35739	85	1268.3	0	3070	3070	HMS	6.3947
0	10660	0.9289	1	33632	129	1017.2	0	2945	2945	HMS	6.505
0	10661	0.9289	1	29883	136	987.19	0	2723	2723	HMS	6.6152
0	10662	0.9289	1	28404	500	1423.2	0	2501	2501	HMS	6.7255
0	10663	0.9289	1	25551	62	1356.2	0	2358	2358	HMS	6.8357
0	10664	0.9289	1	23346	54	1582.7	0	2176	2176	HMS	6.946
0	10665	0.9289	1	22822	114	2804	0	2154	2154	HMS	7.0562
0	10666	0.9289	1	19723	68	2486.4	0	1899	1899	HMS	7.1665
0	10667	0.9289	1	18235	84	2399.6	0	1771	1771	HMS	7.2767
0	10668	0.9289	1	16761	84	3091.1	0	1641	1641	HMS	7.387
0	10669	0.9289	1	16309	64	2606.6	0	1585	1585	HMS	7.4972
0	10670	0.9289	1	16122	48	924.86	0	1548	1548	HMS	7.6075
0	10671	0.9289	1	14279	67	928.78	0	1392	1392	HMS	7.7178
0	10672	0.9289	1	14311	273	1779.9	0	1308	1308	HMS	7.828
0	10673	0.9289	1	10693	60	2023.1	0	1068	1068	HMS	7.9383
0	10674	0.9289	1	11514	62	3209.1	0	1159	1159	HMS	8.0485
0	10675	0.9289	1	10907	157	1030.7	0	1035	1035	HMS	8.1588
0	10676	0.9289	1	10866	153	1030.7	0	1017	1017	HMS	8.269
0	10677	0.9289	1	10783	159	1030.7	0	1039	1039	HMS	8.3793
0	10678	0.9289	1	10405	259	1989.8	0	946	946	HMS	8.4895
0	10679	0.9289	1	9283	55	3443.2	0	892	892	HMS	8.5998
0	10680	0.9289	1	8126	55	3867.4	0	808	808	HMS	8.71
0	10681	0.9289	1	6971	49	2817.8	0	706	706	HMS	8.8203
0	10682	0.9289	1	6974	117	1150.7	0	692	692	HMS	8.9305
0	10683	0.9289	1	7470	65	1150.7	0	708	708	HMS	9.0408
0	10684	0.9289	1	6997	90	1150.7	0	661	661	HMS	9.151
0	10685	0.9289	1	6299	52	3465.9	0	633	633	HMS	9.2613
0	10686	0.9289	1	5294	76	3063.9	0	542	542	HMS	9.3716
0	10687	0.9289	1	5242	41	1146.6	0	523	523	HMS	9.4818
0	10688	0.9289	1	5070	55	3651.7	0	506	506	HMS	9.5921
0	10689	0.9289	1	5475	46	4095.8	0	547	547	HMS	9.7023
0	10690	0.9289	1	4360	43	3832.9	0	435	435	HMS	9.8126
0	10691	0.9289	1	4614	46	2908.2	0	469	469	HMS	9.9228
0	10692	0.9289	1	4266	66	4056.9	0	414	414	HMS	10.0331
0	10693	0.9289	1	3938	54	4094.4	0	409	409	HMS	10.1433
0	10694	0.9289	1	3845	51	4447.2	0	378	378	HMS	10.2536
0	10695	0.9289	1	3182	36	3918.4	0	316	316	HMS	10.3638
0	10696	0.9289	1	3609	57	4104.2	0	373	373	HMS	10.4741
0	10697	0.9289	1	3253	37	4387.2	0	341	341	HMS	10.5843
0	10698	0.9289	1	3283	32	4571.3	0	321	321	HMS	10.6946
0	10699	0.9289	1	2715	36	4503.8	0	276	276	HMS	10.8049
0	10700	0.9289	1	2837	29	4733.1	0	294	294	HMS	10.9151
0	10701	0.9289	1	1915	39	4570.2	0	192	192	HMS	11.0254
0	10702	0.9289	1	2165	41	4444.7	0	228	228	HMS	11.1356
0	10703	0.9289	1	1715	31	4523	0	188	188	HMS	11.2459
0	10704	0.9289	1	2214	43	4134	0	222	222	HMS	11.3561
0	10705	0.9289	1	1388	35	4673.6	0	145	145	HMS	11.4664
0	10706	0.9289	1	1377	24	4653.7	0	150	150	HMS	11.5766
0	10707	0.9289	1	1493	29	441.43	0	158	158	HMS	11.6869
0	10708	0.9289	1	1088	39	4972.2	0	115	115	HMS	11.7971
0	10709	0.9289	1	851	64	4411.7	0	86	86	HMS	11.9074
0	10710	0.9289	1	738	27	4558.4	0	80	80	HMS	12.0176
0	10711	0.9289	1	855	33	4908.8	0	96	96	HMS	12.1279
0	10712	0.9289	1	554	21	4344	0	59	59	HMS	12.2381
0	10713	0.9289	1	436	27	4905.1	0	45	45	HMS	12.3484
0	10714	0.9289	1	337	21	4412.2	0	38	38	HMS	12.4587
0	10715	0.9289	1	416	24	4372.2	0	43	43	HMS	12.5689
0	10716	0.9289	1	342	28	4912.2	0	40	40	HMS	12.6792
0	10717	0.9289	1	233	25	4547.6	0	21	21	HMS	12.7894
0	10718	0.9289	1	212	20	4545.4	0	25	25	HMS	12.8997
0	10719	0.9289	1	239	21	4468.3	0	27	27	HMS	13.0099
0	10720	0.9289	1	136	32	4943.2	0	10	10	HMS	13.1202
0	10721	0.9289	1	130	15	4496.7	0	16	16	HMS	13.2304
0	10722	0.9289	1	62	14	1670.8	0	6	6	HMS	13.3407
0	10723	0.9289	1	52	14	4621.5	0	6	6	HMS	13.4509
0	10724	0.9289	1	124	27	1626.8	0	12	12	HMS	13.5612
0	10725	0.9289	1	142	26	1638.6	0	12	12	HMS	13.6714
0	10726	0.9289	1	45	19	1753.8	0	4	4	HMS	13.7817
0	10727	0.9289	1	78	26	2689	0	8	8	HMS	13.892
0	10728	0.9289	1	67	16	4848.1	0	8	8	HMS	14.0022
0	10729	0.9289	1	33	18	2968.2	0	2	2	HMS	14.1125
0	10730	0.9289	1	52	15	1581.9	0	6	6	HMS	14.2227
0	10731	0.9289	1	37	17	1806.7	0	4	4	HMS	14.333
0	10732	0.9289	1	33	18	3256.9	0	4	4	HMS	14.4432
0	10733	0.9289	1	17	10	1756.5	0	2	2	HMS	14.5535
0	10735	0.9289	1	17	10	1680.6	0	2	2	HMS	14.774
0	10736	0.9289	1	15	11	4976.3	0	2	2	HMS	14.8842
0	10737	0.9289	1	14	14	4483.9	0	1	1	HMS	14.9945
0	10738	0.9289	1	40	18	1685.9	0	4	4	HMS	15.1047
0	10739	0.9289	1	37	17	1737.9	0	4	4	HMS	15.215
0	10740	0.9289	1	24	19	1672.5	0	2	2	HMS	15.3252
0	10741	0.9289	1	18	18	1958.8	0	1	1	HMS	15.4355
0	10743	0.9289	1	35	20	66.866	0	4	4	HMS	15.656
0	10744	0.9289	1	13	9	2050.4	0	2	2	HMS	15.7663
0	10745	0.9289	1	42	26	1053.6	0	3	3	HMS	15.8765
0	10746	0.9289	1	36	13	146.18	0	4	4	HMS	15.9868
0	10747	0.9289	1	15	11	1924.5	0	2	2	HMS	16.097
0	10749	0.9289	1	18	9	280.21	0	2	2	HMS	16.3175
0	10750	0.9289	1	13	9	2048.5	0	2	2	HMS	16.4278
0	10751	0.9289	1	55	15	106.67	0	6	6	HMS	16.538
0	10753	0.9289	1	13	9	93.465	0	2	2	HMS	16.7585
0	10755	0.9289	1	13	9	950.92	0	2	2	HMS	16.9791
0	10757	0.9289	1	15	11	435.53	0	2	2	HMS	17.1996
0	10758	0.9289	1	27	9	122.76	0	4	4	HMS	17.3098
0	10761	0.9289	1	28	15	122.58	0	3	3	HMS	17.6406
0	10762	0.9289	1	21	21	163.24	0	1	1	HMS	17.7508
0	10763	0.9289	1	33	18	154	0	4	4	HMS	17.8611
0	10764	0.9289	1	14	7	2224.5	0	2	2	HMS	17.9713
0	10765	0.9289	1	26	9	110.93	0	4	4	HMS	18.0816
0	10768	0.9289	1	36	18	2229.6	0	4	4	HMS	18.4123
0	10769	0.9289	1	14	7	232.47	0	2	2	HMS	18.5226
0	10771	0.9289	1	13	9	3934	0	2	2	HMS	18.7431
0	10773	0.9289	1	56	12	198.08	0	8	8	HMS	18.9636
0	10775	0.9289	1	23	18	162.84	0	2	2	HMS	19.1841
0	10776	0.9289	1	16	13	155.07	0	2	2	HMS	19.2944
0	10777	0.9289	1	52	34	192.24	0	2	2	HMS	19.4046
0	10778	0.9289	1	23	18	202	0	2	2	HMS	19.5149
0	10780	0.9289	1	23	21	308.3	0	2	2	HMS	19.7354
0	10782	0.9289	1	34	21	4621.5	0	3	3	HMS	19.9559
0	10783	0.9289	1	19	17	238.93	0	2	2	HMS	20.0662
0	10787	0.9289	1	30	15	4275.5	0	4	4	HMS	20.5072
0	10788	0.9289	1	29	13	207.2	0	4	4	HMS	20.6174
0	10789	0.9289	1	17	10	264.24	0	2	2	HMS	20.7277
0	10791	0.9289	1	38	18	489.03	0	4	4	HMS	20.9482
0	10792	0.9289	1	17	15	253.34	0	2	2	HMS	21.0584
0	10793	0.9289	1	51	18	259.12	0	4	4	HMS	21.1687
0	10797	0.9289	1	13	9	295.41	0	2	2	HMS	21.6097
0	10798	0.9289	1	34	15	347.15	0	4	4	HMS	21.72
0	10802	0.9458	1	14	14	378.74	0	1	1	HMS	0.1103
0	10807	0.9458	1	14	7	2010.4	0	2	2	HMS	0.6615
0	10812	0.9458	1	22	15	140.57	0	2	2	HMS	1.2128
0	10813	0.9458	1	88	46	128.97	0	4	4	HMS	1.323
0	10814	0.9458	1	1255	675	128.97	0	12	12	HMS	1.4333
0	10815	0.9458	1	1642	732	128.97	0	24	24	HMS	1.5436
0	10816	0.9458	1	588	124	128.97	0	35	35	HMS	1.6538
0	10817	0.9458	1	1865	180	135.02	0	84	84	HMS	1.7641
0	10818	0.9458	1	2756	364	164.93	0	95	95	HMS	1.8743
0	10819	0.9458	1	12109	4660	164.93	0	156	156	HMS	1.9846
0	10820	0.9458	1	12913	3824	164.93	0	182	182	HMS	2.0948
0	10821	0.9458	1	5711	587	164.93	0	245	245	HMS	2.2051
0	10822	0.9458	1	7252	564	213.12	0	356	356	HMS	2.3153
0	10823	0.9458	1	9573	1059	200.98	0	388	388	HMS	2.4256
0	10824	0.9458	1	9427	442	213.15	0	518	518	HMS	2.5358
0	10825	0.9458	1	10101	143	302.91	0	661	661	HMS	2.6461
0	10826	0.9458	1	17406	961	245.08	0	889	889	HMS	2.7563
0	10827	0.9458	1	33066	4821	239.17	0	1156	1156	HMS	2.8666
0	10828	0.9458	1	39989	4827	239.17	0	1534	1534	HMS	2.9768
0	10829	0.9458	1	43255	1992	306.86	0	1972	1972	HMS	3.0871
0	10830	0.9458	1	55798	1802	586.84	0	2644	2644	HMS	3.1974
0	10831	0.9458	1	71004	1119	299.11	0	3497	3497	HMS	3.3076
0	10832	0.9458	1	88369	1232	643.86	0	4296	4296	HMS	3.4179
0	10833	0.9458	1	109383	1302	309.2	0	5187	5187	HMS	3.5281
0	10834	0.9458	1	123135	1469	309.2	0	5633	5633	HMS	3.6384
0	10835	0.9458	1	138318	1351	694.82	0	6312	6312	HMS	3.7486
0	10836	0.9458	1	143589	1074	754.8	0	6336	6336	HMS	3.8589
0	10837	0.9458	1	148076	1839	393.08	0	6495	6495	HMS	3.9691
0	10838	0.9458	1	141964	1255	393.08	0	6656	6656	HMS	4.0794
0	10839	0.9458	1	134793	441	811.81	0	6777	6777	HMS	4.1896
0	10840	0.9458	1	132399	678	862.79	0	6888	6888	HMS	4.2999
0	10841	0.9458	1	124769	831	851.82	0	6640	6640	HMS	4.4101
0	10842	0.9458	1	124695	525	912.79	0	6588	6588	HMS	4.5204
0	10843	0.9458	1	119005	1443	467.11	0	6488	6488	HMS	4.6307
0	10844	0.9458	1	121065	2954	467.1	0	6407	6407	HMS	4.7409
0	10845	0.9458	1	109702	1457	467.11	0	6201	6201	HMS	4.8512
0	10846	0.9458	1	100525	585	467.1	0	6185	6185	HMS	4.9614
0	10847	0.9458	1	90574	364	1019.8	0	5802	5802	HMS	5.0717
0	10848	0.9458	1	85841	282	1020.3	0	5679	5679	HMS	5.1819
0	10849	0.9458	1	83238	542	541.11	0	5526	5526	HMS	5.2922
0	10850	0.9458	1	80099	1122	541.11	0	5279	5279	HMS	5.4024
0	10851	0.9458	1	75809	847	541.12	0	5078	5078	HMS	5.5127
0	10852	0.9458	1	67181	288	541.12	0	4830	4830	HMS	5.6229
0	10853	0.9458	1	62707	272	1099.3	0	4703	4703	HMS	5.7332
0	10854	0.9458	1	60169	699	1231.6	0	4366	4366	HMS	5.8434
0	10855	0.9458	1	56375	223	615.12	0	4349	4349	HMS	5.9537
0	10856	0.9458	1	50483	210	615.15	0	4001	4001	HMS	6.0639
0	10857	0.9458	1	46609	93	1248.2	0	3741	3741	HMS	6.1742
0	10858	0.9458	1	44586	468	1126.8	0	3641	3641	HMS	6.2845
0	10859	0.9458	1	39839	110	1545.7	0	3359	3359	HMS	6.3947
0	10860	0.9458	1	36633	92	1268.2	0	3099	3099	HMS	6.505
0	10861	0.9458	1	33304	68	814.77	0	2937	2937	HMS	6.6152
0	10862	0.9458	1	33074	401	1240.7	0	2854	2854	HMS	6.7255
0	10863	0.9458	1	26788	63	814.8	0	2447	2447	HMS	6.8357
0	10864	0.9458	1	23752	60	2360.8	0	2240	2240	HMS	6.946
0	10865	0.9458	1	22480	633	1253.2	0	2048	2048	HMS	7.0562
0	10866	0.9458	1	19339	48	1808.1	0	1871	1871	HMS	7.1665
0	10867	0.9458	1	19049	63	2541	0	1828	1828	HMS	7.2767
0	10868	0.9458	1	17742	60	2622.8	0	1727	1727	HMS	7.387
0	10869	0.9458	1	15295	90	928.81	0	1485	1485	HMS	7.4972
0	10870	0.9458	1	14844	120	928.81	0	1439	1439	HMS	7.6075
0	10871	0.9458	1	14365	61	2979.1	0	1348	1348	HMS	7.7178
0	10872	0.9458	1	14236	105	928.81	0	1390	1390	HMS	7.828
0	10873	0.9458	1	12750	58	3035.6	0	1243	1243	HMS	7.9383
0	10874	0.9458	1	11927	70	1030.7	0	1167	1167	HMS	8.0485
0	10875	0.9458	1	11425	71	3241.4	0	1136	1136	HMS	8.1588
0	10876	0.9458	1	11424	159	1030.7	0	1076	1076	HMS	8.269
0	10877	0.9458	1	10482	125	1030.8	0	994	994	HMS	8.3793
0	10878	0.9458	1	9245	83	1030.8	0	893	893	HMS	8.4895
0	10879	0.9458	1	8687	47	1030.7	0	850	850	HMS	8.5998
0	10880	0.9458	1	8398	57	1030.7	0	842	842	HMS	8.71
0	10881	0.9458	1	7783	52	1150.7	0	769	769	HMS	8.8203
0	10882	0.9458	1	8047	68	1152.7	0	777	777	HMS	8.9305
0	10883	0.9458	1	7632	79	1150.7	0	749	749	HMS	9.0408
0	10884	0.9458	1	6728	46	1150.7	0	687	687	HMS	9.151
0	10885	0.9458	1	6477	42	3911.7	0	671	671	HMS	9.2613
0	10886	0.9458	1	6036	65	1150.7	0	596	596	HMS	9.3716
0	10887	0.9458	1	5697	40	1683.8	0	559	559	HMS	9.4818
0	10888	0.9458	1	5653	54	3402	0	562	562	HMS	9.5921
0	10889	0.9458	1	5262	57	3928.9	0	518	518	HMS	9.7023
0	10890	0.9458	1	5198	32	3430.9	0	530	530	HMS	9.8126
0	10891	0.9458	1	4583	45	3447.8	0	496	496	HMS	9.9228
0	10892	0.9458	1	4512	59	3131.8	0	459	459	HMS	10.0331
0	10893	0.9458	1	3651	34	4395.6	0	376	376	HMS	10.1433
0	10894	0.9458	1	3987	63	4321.5	0	396	396	HMS	10.2536
0	10895	0.9458	1	3529	42	3920.3	0	372	372	HMS	10.3638
0	10896	0.9458	1	3228	58	4231.2	0	316	316	HMS	10.4741
0	10897	0.9458	1	3329	42	4549.6	0	328	328	HMS	10.5843
0	10898	0.9458	1	2961	33	4657.4	0	309	309	HMS	10.6946
0	10899	0.9458	1	2494	39	4227.7	0	270	270	HMS	10.8049
0	10900	0.9458	1	2156	31	4434.5	0	228	228	HMS	10.9151
0	10901	0.9458	1	2645	76	4869.4	0	277	277	HMS	11.0254
0	10902	0.9458	1	2184	36	4963	0	235	235	HMS	11.1356
0	10903	0.9458	1	2536	46	3565.5	0	251	251	HMS	11.2459
0	10904	0.9458	1	1730	41	3888.9	0	172	172	HMS	11.3561
0	10905	0.9458	1	1329	30	4748.8	0	146	146	HMS	11.4664
0	10906	0.9458	1	1409	43	4381.9	0	140	140	HMS	11.5766
0	10907	0.9458	1	1351	40	4764.6	0	140	140	HMS	11.6869
0	10908	0.9458	1	1125	41	4741.4	0	123	123	HMS	11.7971
